id_mun,cobertura_prog_hambre,cobertura_programas,cobertura_prog_hambre_y_leche
17033,0.22305229,0.34151548,0.25186765
18001,0.57521856,0.98763943,0.75700933
18002,1.0342679,2.0249221,1.4517134
18003,1.0705521,1.9601227,1.3773006
18004,0.64975661,0.96541125,0.7842685
18005,0.24158192,0.36836159,0.27163842
18006,0.70291775,0.97877985,0.84526968
18007,0.68810737,1.1129107,0.80795926
18008,0.66058213,1.0251603,0.7809571
18009,0.3485775,0.40534434,0.35276523
18010,0.23137492,0.39733496,0.27710479
18011,0.31313646,0.51807535,0.37856415
18012,0.60109079,0.89598751,0.75613558
18013,0.19421488,1.161157,0.23553719
18014,0.3847298,0.71591473,0.46306396
18015,0.28457922,0.57272577,0.40230259
18016,0.36213174,0.53856337,0.44985104
18017,0.60888159,1.1860611,0.86715311
18018,0.30428016,0.64980543,0.44513619
18019,0.32387429,0.50891185,0.32598498
18020,1.0140395,1.3522655,1.2074027
19001,0.81578946,0.81578946,0.81578946
19002,1.1730769,1.2884616,1.1730769
19003,1.2352941,1.5882353,1.2352941
19004,2.5821428,2.7249999,2.5875001
19005,2.4220183,2.5524974,2.4301734
19006,0.52253783,0.68872255,0.54022795
19007,0.060587134,0.074328542,0.060587134
19008,2.324074,2.3888888,2.324074
19009,1.0601737,1.1296526,1.0626551
19010,0.9337979,1.0522648,0.9372822
19011,0.74264705,0.77205884,0.74264705
19012,1.6086956,1.861413,1.6820652
19013,0.32196969,0.43939394,0.32196969
19014,0.050014127,0.078270696,0.052839786
19015,1.3333334,1.6060606,1.3333334
19016,0.87692308,1.0307692,0.87692308
19017,0.12780549,0.18952619,0.12780549
19018,0.84672713,0.89322746,0.84964353
19019,0.1038961,0.25,0.10714286
19020,1.4423077,1.5096154,1.4423077
19021,0.95555246,1.0550369,0.96321583
19022,2.4642856,2.5412087,2.4697802
19023,1.1428572,1.6190476,1.1428572
19024,0.0084985839,0.011331445,0.0084985839
19025,0.98943663,1.0792253,1.0052817
19026,1.0347786,1.211889,1.0543895
19027,0.77777779,0.93333334,0.77777779
19028,1.3333334,1.4722222,1.3333334
19029,3.4528301,3.8679245,3.509434
19030,0.080586083,0.0989011,0.084249087
19031,0.63183844,0.73162717,0.64381307
19032,2.2429378,2.5310733,2.2429378
19033,1.73894,1.8791064,1.7446343
19034,0.125,0.1875,0.15000001
19035,1.3076923,1.6923077,1.3076923
19036,0.034985423,0.040816326,0.034985423
19037,0.84653467,0.88613862,0.85643566
19038,3.5713172,3.7490258,3.572876
19039,0.38106987,0.49120688,0.39650375
19040,2,2.25,2
19041,4.0157895,4.5052633,4.0473685
19042,0.52147239,0.58282208,0.52147239
19043,1.4285715,1.5510204,1.4285715
19044,1.6510067,1.9278524,1.6577181
19045,0.51878709,0.62755436,0.52603823
19046,0.22622779,0.5585162,0.25548589
19047,0.14933333,0.15466666,0.14933333
19048,0.1581489,0.25734407,0.1665996
19049,1.9015872,2.3047619,1.9095238
19050,0.53623188,0.68115944,0.53623188
19051,1.887324,2.0281689,1.887324
20001,0.16766468,0.17964073,0.16766468
20002,0.21669729,0.36093247,0.23116675
20003,0.3976143,0.45924452,0.3976143
20004,0.91025639,1.0897436,0.91025639
20005,0.3358396,0.44486216,0.3433584
20006,0.39788535,0.524207,0.47746244
20007,0.30000001,0.35714287,0.30408162
20009,0.19162436,0.48223349,0.19416244
20010,0.18832117,0.28321168,0.19416058
20011,0.8119266,1.266055,0.9678899
20012,0.41954023,0.47327587,0.43189654
20013,2.2972972,3.108108,2.5135136
20014,0.23947203,0.29792583,0.24638592
20015,0.53241652,0.65291423,0.5356909
20016,0.77232927,0.8382954,0.77437246
20017,0.084226646,0.17764166,0.08882083
20018,0.15079366,0.17460318,0.15079366
20019,0.35560858,0.4391408,0.35560858
20020,0.37806451,0.56645161,0.38580644
20021,0.89375001,1.1173611,0.90208334
20022,0.42528737,0.52873564,0.42528737
20023,0.13721414,0.19282745,0.16008316
20024,0.35723773,0.42098275,0.36918992
20025,0.29216269,0.32341269,0.29811507
20026,0.2356419,0.30236486,0.2483108
20027,0.86144578,0.97791165,0.87349397
20028,0.43631437,0.51716352,0.46341464
20029,0.76151204,0.89553267,0.76701033
20030,0.26415095,0.44204852,0.2857143
20031,0.15482606,0.20480157,0.15629594
20032,0.41758242,0.44505495,0.41758242
20033,0.13793103,0.24137931,0.22988506
20034,0.3110368,0.33444816,0.31438127
20035,1,1.3333334,1
20036,0.50553507,0.52306271,0.50553507
20037,0.17289314,0.21112077,0.17289314
20038,0.53363228,0.6591928,0.53363228
20039,0.38704953,0.49926752,0.40345737
20040,0.59178573,0.65428573,0.59428573
20041,0.32450941,0.38522324,0.33623073
20042,0.12537764,0.16540785,0.12764351
20043,0.38756156,0.63797194,0.4213022
20044,0.89766264,1.0240051,0.92545801
20045,0.27037036,0.44814816,0.40000001
20046,0.18577649,0.25108853,0.20319304
20047,0,0.75,0
20048,0.63999999,0.67578948,0.64210528
20049,0.02739726,0.038356163,0.032876711
20050,0.33621621,0.36972973,0.33621621
20051,0.64537817,0.76806724,0.64621848
20052,1.3796034,1.509915,1.3937677
20053,1.1304348,1.2608696,1.1304348
20054,0.25373134,0.28358209,0.25373134
20055,0.17097171,0.31857318,0.20787208
20056,0.37200001,0.98799998,0.41600001
20057,0.27145767,0.33488506,0.28018621
20058,0.33395523,0.37189054,0.33986318
20059,0.18820904,0.31839317,0.20234331
20060,0.38022813,0.40304184,0.38022813
20061,0.12125535,0.22681883,0.12268189
20062,1.5,1.7272727,1.5
20063,0.53333336,0.64999998,0.55000001
20064,0.18193069,0.24752475,0.1875
20065,0.1497006,0.19161677,0.1497006
20066,0.39609236,0.56660748,0.42095914
20067,0.47577488,0.661093,0.52952689
20068,0.27061749,0.35806051,0.30708662
20069,0.11929824,0.16666667,0.11929824
20070,0.1970046,0.3404378,0.19815668
20071,0.33043477,0.37246376,0.33623189
20072,0.15432394,0.21930243,0.15575729
20073,0.23334008,0.3988252,0.25156978
20074,0.1923077,0.26923078,0.1923077
20075,0.4893617,0.55319148,0.4893617
20076,0.23960881,0.61124694,0.33496332
20077,0.1388889,0.19444445,0.1712963
20078,0.38235295,0.70588237,0.47058824
20079,0.23844537,0.41053921,0.26137954
20080,0.04109589,0.047945205,0.04109589
20081,0.11764706,0.14565827,0.11764706
20082,0.12192724,0.18682399,0.12586038
20083,0.23420075,0.3141264,0.2472119
20084,0.25925925,0.4148148,0.25925925
20085,0.90065813,0.95753682,0.92463177
20086,0.072916664,0.125,0.072916664
20087,0.11048159,0.22946176,0.11614731
20088,0.12537764,0.17673716,0.13141994
20089,0.26394051,0.30483273,0.26394051
20090,0.066088118,0.088785045,0.066755675
20091,0.29803923,0.36470589,0.31764707
20092,0.072463766,0.10869565,0.086956523
20093,0.30769232,0.35897437,0.30769232
20094,0.035881434,0.085803434,0.035881434
20095,0.15487571,0.16953474,0.15742511
20096,0.025641026,0.15384616,0.15384616
20097,0.45959595,0.46464646,0.45959595
20098,1.1076388,1.2164352,1.1284722
20099,0.19178082,0.49315068,0.19178082
20100,0.77999997,0.89999998,0.77999997
20101,0.028169014,0.11971831,0.056338027
20102,0.33783785,0.4358108,0.375
20103,0.10505319,0.17154256,0.12101064
20104,0.068791948,0.13926175,0.068791948
20105,0.18798549,0.28793371,0.18902123
20107,0.31812257,0.45958278,0.36049545
20108,0.146145,0.21979287,0.16110472
20109,0.40217391,0.42391303,0.40217391
20110,0.68581688,0.79533213,0.69299823
20111,0.54911661,0.71802121,0.55123675
20112,0.12244898,0.18877551,0.12244898
20113,0.297479,0.56134456,0.297479
20114,0.2923077,0.44615385,0.2923077
20115,0.37090909,0.63272727,0.42545456
20116,0.59109133,0.67928731,0.59732741
20117,0.089783281,0.12383901,0.089783281
20118,0.11659193,0.21973094,0.13004485
20119,0.047619049,0.22222222,0.14285715
20120,1.1,1.1,1.1
20121,0.12195122,0.18292683,0.12195122
20122,0.40000001,0.46363637,0.40000001
20123,0.39367312,0.5043937,0.40070298
20124,0.34895259,0.41703418,0.35915104
20125,0.37429494,0.40088639,0.37590653
20126,0.27214232,0.28576836,0.27365631
20127,0.31818181,0.39839572,0.32085562
20128,0.72368419,0.89473683,0.72368419
20129,0.89473683,0.89473683,0.89473683
20130,0.087636933,0.10015649,0.092331767
20131,0.090411745,0.12899511,0.1013533
20132,0.16083916,0.20979021,0.17482518
20133,0.47368422,0.5574792,0.48060942
20134,0.50907463,0.57002014,0.51120323
20135,0.37555358,0.43135518,0.37555358
20136,0.24982817,0.27560139,0.25292096
20137,0.16891892,0.22635135,0.16891892
20138,1.5454545,1.6363636,1.5454545
20139,0.26067746,0.28129601,0.26215023
20140,0.18120806,0.24161074,0.20134228
20141,0.23733163,0.28608081,0.24310455
20142,0.4813278,0.56431538,0.51867223
20143,0.20562939,0.23924941,0.21032056
20144,0.203125,0.3984375,0.234375
20145,0.2857143,0.54761904,0.32380953
20146,0.26928106,0.29542485,0.27450982
20148,0.36778846,0.39182693,0.36778846
20149,0.0976431,0.10437711,0.0976431
20150,0.66411042,0.92024541,0.76533741
20151,0.25,0.26249999,0.25
20152,0.39969835,0.64253396,0.39969835
20153,0.10721868,0.12101911,0.10828026
20154,0.20862308,0.27955493,0.20862308
20155,0.5029586,0.53846157,0.51775146
20156,0.56160456,0.69627506,0.58166188
20157,0.31447586,0.38435939,0.3311148
20158,0.469428,0.56015778,0.49901381
20159,0.15896739,0.17866848,0.16100544
20160,0.22680412,0.2371134,0.22680412
20161,0.28125,0.3671875,0.28645834
20162,0.25340137,0.27891156,0.25510204
20163,0.64081633,0.77551019,0.67551023
20164,0.33882031,0.37997258,0.34019205
20165,0.62980771,0.71153843,0.63461536
20166,0.95003521,1.1977481,0.97044337
20167,0.10815939,0.14990513,0.10815939
20168,0.18072289,0.30722892,0.18072289
20169,0.71553612,0.83479214,0.71991247
20170,0.22770563,0.25974026,0.22770563
20171,0.47598925,0.52074528,0.48155975
20172,2.3076923,2.6923077,2.3076923
20173,0.4868421,0.70614034,0.49561402
20174,0.07,0.19499999,0.094999999
20175,0.49695122,0.55792683,0.51219511
20176,0.15369649,0.19066148,0.17120622
20177,0.30451867,0.36935166,0.30713817
20178,0.53036439,0.71255058,0.56275302
20179,0.030821918,0.065068491,0.04109589
20180,0.96845424,1.0599369,0.97160882
20181,0.13207547,0.28301886,0.13207547
20182,1.8972746,2.2264152,1.9014676
20183,0.085034013,0.30612245,0.10544217
20184,0.7343381,0.89565104,0.76032954
20185,0.20942408,0.41884816,0.25596276
20186,0.62352943,0.70588237,0.62352943
20187,0.23420075,0.27973977,0.24349442
20188,0.50109971,0.67485338,0.50733137
20189,0.90602058,0.96182084,0.91336268
20190,0.32049397,0.46133491,0.32108203
20192,0.97222221,1.3888888,1.2222222
20193,0.38053098,0.48230088,0.45132744
20194,0.75862068,0.86206895,0.75862068
20195,0.16783217,0.1923077,0.17132868
20196,3.1428571,3.4285715,3.1428571
20197,0.055263158,0.086842105,0.071052633
20198,0.56118929,0.8274489,0.58083355
20199,0.25581396,0.33139536,0.25581396
20200,0.44504312,0.51724136,0.44504312
20201,0.31974921,0.32601881,0.31974921
20202,0.27050847,0.32338983,0.28135592
20203,0.58779579,0.64757162,0.58779579
20204,0.12,0.21600001,0.12
20205,0.71207929,0.78192717,0.71277088
20206,0.30839002,0.36961451,0.32199547
20207,0.31698409,0.44586486,0.31750587
20208,0.14871795,0.22417583,0.14871795
20209,0.010989011,0.010989011,0.010989011
20210,0.10065851,0.16274694,0.10959549
20211,0.25527638,0.27638191,0.25628141
20212,0.69365227,0.72309107,0.69365227
20213,0.19266056,0.61467892,0.24923548
20214,0.061571125,0.1507431,0.061571125
20215,0.021276595,0.021276595,0.021276595
20216,0.083969466,0.12977099,0.083969466
20217,0.092975207,0.2644628,0.09504132
20218,0.35245901,0.38524589,0.35245901
20219,0.069182388,0.078616351,0.072327048
20220,1.1209016,1.2704918,1.1352459
20221,0.060109291,0.087431692,0.060109291
20222,0.2647059,0.30882353,0.2647059
20223,0.06122449,0.3877551,0.06122449
20224,0.25806451,0.29032257,0.27419356
20225,0.16666667,0.21789321,0.17893218
20226,0.02972973,0.081081077,0.02972973
20227,0.44050103,0.67014617,0.54279751
20228,1.0776699,1.1747572,1.0970874
20229,0.52645707,0.55214721,0.52837425
20230,0.54347825,0.69565219,0.615942
20231,0.6581586,0.70829535,0.65907019
20232,0.32987249,0.37738404,0.3322424
20233,0.059999999,0.13333334,0.059999999
20234,0.85556465,0.9459902,0.86129296
20235,0.44422701,0.56751466,0.44814089
20236,1.1032388,1.180162,1.1133603
20237,0.52401745,0.66812229,0.55895197
20238,0.14285715,0.23529412,0.19327731
20239,0.23703703,0.37777779,0.25925925
20240,0.34102306,0.42226681,0.34403211
20241,0.044871796,0.11538462,0.057692308
20242,0.61022985,0.65393329,0.61087734
20243,0.77685952,1.0330578,0.80165291
20244,0.4512195,0.53536588,0.46097562
20245,0.53023255,0.72093022,0.53953487
20246,0.2736842,0.34736842,0.2736842
20247,0.27380952,0.2857143,0.27380952
20248,0.10400729,0.12094717,0.10400729
20249,0.16796875,0.2734375,0.20572917
20250,0.25,0.28409091,0.25
20251,0.057017542,0.27631578,0.061403509
20252,0.12872842,0.1632653,0.12872842
20253,0.12687813,0.18363939,0.15358931
20254,0.10470086,0.20512821,0.10470086
20255,0.22026432,0.54625553,0.22026432
20256,0.25,0.25,0.25
20257,0.46601942,0.55339807,0.47087377
20258,0.61538464,0.69230771,0.61538464
20259,0.48464164,0.62969285,0.48634812
20260,0.77116704,0.91762012,0.77116704
20261,0.51581413,0.56891841,0.52128077
20262,0.5625,0.703125,0.5625
20263,0.41864717,0.45795247,0.42230347
20264,0.15759312,0.17048711,0.16189112
20265,0.18617021,0.22960994,0.18617021
20266,0.17510122,0.22874494,0.1847166
20268,0.088709675,0.12903225,0.088709675
20269,0.35181236,0.4371002,0.38805971
20270,0.062700965,0.072347268,0.065916397
20271,0.38637993,0.44301075,0.38637993
20272,0.12111469,0.28724545,0.1511254
20273,0.56243211,0.68729639,0.56351793
20274,0.05279503,0.083850935,0.05279503
20275,0.39974293,0.4299486,0.39974293
20276,0.93700784,1.1023622,0.93700784
20277,0.15853998,0.2198384,0.17497911
20278,0.49761608,0.585199,0.50870645
20279,0.024489796,0.029591836,0.024489796
20280,0.5354839,0.68387097,0.56129032
20281,0.10714286,0.14285715,0.10714286
20282,0.93220341,1.0677966,0.93220341
20283,0.80555558,1.0462962,0.81481481
20284,0.1680498,0.19294606,0.16908714
20285,0.29909909,0.40360361,0.29909909
20286,0.19269776,0.25152129,0.20081136
20287,4.5999999,5.8000002,4.5999999
20288,0.12142857,0.17857143,0.12142857
20289,0.080402009,0.14572865,0.080402009
20290,0.2300885,0.460177,0.32300884
20291,0.067527309,0.20556107,0.06852036
20292,0.021739131,0.037549406,0.021739131
20293,0.16216215,0.4831081,0.3277027
20294,0.35277778,0.43888888,0.39722222
20295,0.2371134,0.32577321,0.25773194
20296,0.13768116,0.37681159,0.13768116
20297,0.32338309,0.35986733,0.32338309
20298,0.45209303,0.53395349,0.45302325
20299,0.22807017,0.29239765,0.22807017
20300,0.087980174,0.19392812,0.10904585
20301,0.4375,0.68124998,0.56875002
20302,0.85572141,0.92736316,0.86567163
20303,1.043956,1.0989012,1.043956
20304,0.10704225,0.12112676,0.10704225
20305,0.15757576,0.21818182,0.15757576
20306,0.48145506,0.52068472,0.48716119
20307,0.33840579,0.42391303,0.34710145
20308,0.18489583,0.20833333,0.1875
20309,0.51062024,0.57051826,0.51316905
20310,0.34139404,0.40256044,0.36557609
20311,0.13333334,0.28,0.13333334
20312,0.10700236,0.31274587,0.11290322
20313,0,0.059999999,0
20314,0.20408164,0.29591838,0.26530612
20315,0.17049809,0.22030652,0.17816092
20316,0.16853933,0.34831461,0.16853933
20317,0.1392405,0.2278481,0.1392405
20318,0.56240332,0.6204229,0.56936568
20319,0.051546391,0.06185567,0.051546391
20320,0.1125,0.42500001,0.11875
20321,0.23030303,0.23030303,0.23030303
20322,0.07,0.34999999,0.205
20323,0.088235296,0.11418685,0.091695502
20324,0.46610814,0.60510284,0.49543032
20325,0.31948882,0.33945686,0.32148561
20326,0.38046274,0.39717224,0.38110539
20327,0.28853565,0.32996148,0.29190752
20328,0.35022026,0.37004405,0.35022026
20329,0.21634616,0.23557693,0.21634616
20330,0.89160305,0.95648855,0.89847326
20331,0.45378152,0.68067229,0.45378152
20332,0.31914893,0.31914893,0.31914893
20333,0.42465752,0.44748858,0.42465752
20334,0.84557045,1.0073643,0.87799519
20335,0.057971016,0.057971016,0.057971016
20336,0.24728261,0.30978259,0.25
20337,0.27087718,0.32350877,0.27859649
20338,0.31999999,0.45142856,0.36952382
20339,0.40939596,0.48322147,0.41275167
20340,0.27777779,0.39898989,0.27777779
20341,0.095238097,0.095238097,0.095238097
20342,0.2,0.29714286,0.2
20343,0.69863015,0.80821919,0.69863015
20344,0.26444834,0.47110334,0.26619965
20345,0.20071048,0.27708703,0.20071048
20346,0.26744187,0.27906978,0.26744187
20347,0.23536299,0.30210772,0.23536299
20348,0.26666668,0.42621723,0.30112359
20349,0.27906978,0.28682169,0.27906978
20350,0.097014926,0.33955225,0.12686567
20351,0.20952381,0.27936509,0.20952381
20352,0.61356366,0.64491361,0.61356366
20353,0.17460318,0.19047619,0.17460318
20354,0.76923078,0.88461536,0.78846157
20355,0.39411765,0.47058824,0.40000001
20356,0.13592233,0.32038835,0.13592233
20357,0.023809524,0.061904762,0.023809524
20358,0.38728324,0.47976878,0.39884394
20359,0.12222222,0.2,0.12222222
20360,0.064583331,0.077083334,0.064583331
20361,0.10096154,0.125,0.10096154
20362,0.19852941,0.25735295,0.19852941
20363,0.28389829,0.33050847,0.29237288
20364,0.60118461,0.89733464,0.65695953
20365,0.15231788,0.18543047,0.15231788
20366,0.31958088,0.34053701,0.32285526
20367,0.15801024,0.19092904,0.16020483
20368,0.053763442,0.10394266,0.096774191
20369,1.1,1.2272727,1.1181818
20370,0.65151513,1.0757576,0.74242425
20371,0.20224719,0.51123595,0.24719101
20372,0.014662757,0.014662757,0.014662757
20373,0.17105263,0.30263159,0.17105263
20374,0.10648149,0.11574074,0.1095679
20375,0.20855615,0.28520498,0.22459893
20376,1.15625,1.1875,1.15625
20377,0.49417076,0.64648366,0.55660021
20378,0.59358287,0.69518715,0.59358287
20379,0.48298573,0.58507133,0.49835345
20380,0.16959064,0.2748538,0.22222222
20381,0.42455244,0.45780051,0.43989769
20382,0.079234973,0.1557377,0.079234973
20383,0.19417475,0.2038835,0.2038835
20384,0.12703805,0.14266305,0.12839673
20385,0.2605145,0.41159657,0.31727237
20386,0.17472474,0.18126695,0.17472474
20387,0.59340662,0.73992676,0.62271065
20388,0.30664653,0.33534744,0.31117824
20389,0.7096774,0.75483871,0.7096774
20390,0.19428572,0.3032653,0.23510204
20391,0.43073341,0.45052385,0.43422586
20392,0.25907174,0.30126584,0.27552742
20393,0.013888889,0.05982906,0.021367522
20394,0.12062257,0.21400778,0.12062257
20395,0.20508744,0.23052464,0.21144675
20396,0.71088433,0.81462586,0.71343535
20397,0.3152934,0.38735178,0.33110368
20398,0.48153847,0.54153848,0.4876923
20399,0.15262076,0.25847894,0.20914696
20400,0.3881579,0.42763159,0.3881579
20401,0.27108583,0.33118972,0.2757853
20402,0.51891893,0.83243245,0.5243243
20403,0.086614177,0.18897638,0.094488189
20404,0.12121212,0.12121212,0.12121212
20405,0.16171618,0.16171618,0.16171618
20406,0.51499999,0.57769233,0.52019233
20407,0.26998413,0.32345155,0.27157226
20408,0.47826087,0.49275362,0.47826087
20409,0.29473683,0.44736841,0.31578946
20410,0.11678832,0.17518248,0.11861314
20411,2.1612904,2.1935484,2.1612904
20412,0.22206897,0.28965518,0.25931033
20413,0.58836055,0.8115685,0.61178142
20414,0.17614166,0.23532152,0.1859273
20415,0.12639999,0.13600001,0.12800001
20416,0.020833334,0.069444448,0.020833334
20417,0.30349344,0.42882097,0.30829695
20418,0.79289216,0.89705884,0.80024511
20419,0.78125,0.875,0.78125
20420,0.25255102,0.31122449,0.25255102
20421,0.8206107,1.0114504,0.86641222
20422,0.12121212,0.15151516,0.12121212
20423,0.38554215,0.45783132,0.38554215
20424,0.88530463,0.91397852,0.8888889
20425,0.14081633,0.16122448,0.14693877
20426,0.53140312,0.66458797,0.53140312
20427,0.31810766,0.36541599,0.3213703
20428,0.66129035,0.7903226,0.66589862
20429,0.088235296,0.13725491,0.088235296
20430,0.61818182,0.74545455,0.61818182
20431,0.22426471,0.22426471,0.22426471
20432,1.2463768,1.4492754,1.2898551
20433,0.368,0.41600001,0.368
20434,0.67264575,0.81678408,0.69122356
20435,0.55018139,0.61547762,0.55864573
20436,0.050632913,0.11708861,0.050632913
20437,0.18054226,0.21212122,0.18564594
20438,0.50118762,0.57482183,0.50356293
20439,0.25626981,0.31147304,0.26462957
20440,0.8125,1.05625,0.81875002
20441,0.11211073,0.15986159,0.11349481
20442,0.46153846,0.73076922,0.46153846
20443,0.51351351,0.78378379,0.51351351
20444,0.062015504,0.093023255,0.062015504
20445,0.30214426,0.46588695,0.30994153
20446,0.13333334,0.14786325,0.13333334
20447,0.25867608,0.37178662,0.28149101
20448,0.17488264,0.19953051,0.17488264
20449,0.539267,0.7670157,0.54973823
20450,0.3752819,0.39535409,0.3752819
20451,0.043343652,0.049535602,0.043343652
20452,0.28460038,0.50487328,0.4269006
20453,0.20652173,0.34420291,0.23369566
20454,0.45884579,0.5525071,0.46736047
20455,0.28221861,0.61827081,0.43066883
20456,0.022801302,0.035830621,0.03257329
20457,0.41411451,0.45539281,0.41411451
20458,0.25396827,0.46825397,0.26190478
20459,0.33902439,0.47560975,0.35609755
20460,0.73959941,0.82280433,0.74653316
20461,0.22935779,0.29357797,0.24770643
20462,0.21028037,0.2453271,0.21028037
20463,0.11009175,0.22935779,0.19266056
20464,0.34246576,0.3561644,0.34246576
20465,0.69230771,0.74125874,0.69230771
20466,0.64491916,0.69081986,0.65213627
20467,0.33912757,0.41587406,0.34667104
20468,0.50268608,0.56830394,0.5061397
20469,0.34300649,0.37229633,0.34643114
20470,0.43402779,0.44560185,0.43402779
20471,0.27536231,0.33333334,0.27536231
20472,0.60377359,0.66415095,0.6301887
20473,0.014925373,0.014925373,0.014925373
20474,0.64252335,0.86214954,0.64485979
20475,0.48713398,0.61401951,0.49955633
20476,0.17857143,0.4107143,0.19642857
20477,0.15302491,0.16725978,0.15302491
20478,0.21908127,0.25441697,0.21908127
20480,0.04225352,0.14788732,0.04225352
20481,0.1253406,0.16076294,0.13079019
20482,0.33443186,0.47587663,0.34590036
20483,0.19688004,0.2345347,0.22054869
20484,0.40403154,0.57493424,0.43120071
20485,0.44664031,0.8715415,0.48418972
20486,0.2739726,0.2979452,0.2739726
20487,0.43333334,0.47777778,0.44444445
20488,2,3.5,2
20489,0.22305389,0.34356287,0.2245509
20490,1.0013947,1.111576,1.0153418
20491,0.29486099,0.32940185,0.29907331
20492,0.17647059,0.29411766,0.20588236
20493,0.11363637,0.15909091,0.11363637
20494,0.2006079,0.21048632,0.2006079
20495,0.22932917,0.32293293,0.23868954
20496,0.31527093,0.4679803,0.31527093
20497,0.44551283,0.51089746,0.44551283
20498,0.3023077,0.5476923,0.30538461
20499,0.13675214,0.18803419,0.16239317
20500,0.20223881,0.23432836,0.20223881
20501,0.25806451,0.46451613,0.43870968
20502,0.26724139,0.29310346,0.27011493
20503,0.75,0.75,0.75
20504,0.40963855,0.48192772,0.40963855
20505,0.56940508,0.63172805,0.56940508
20506,0.04040404,0.04040404,0.04040404
20507,0.20859873,0.26592356,0.20859873
20508,0.36190477,0.45714286,0.36190477
20509,0.65467381,0.74411565,0.66644251
20510,0.014354067,0.028708134,0.014354067
20511,0.65234375,0.73203123,0.65312499
20512,0.36125654,0.43455496,0.36125654
20513,0.3960481,0.43298969,0.40206185
20514,0.73118281,0.79569894,0.73476702
20515,0.44697803,0.60274726,0.46868131
20516,0.27685949,0.43491736,0.35020661
20517,0.92036122,1.0484401,0.92775041
20518,0,0.2,0
20519,0.50387597,0.51937985,0.50387597
20520,0.33994055,0.43607533,0.37561941
20521,0.051282052,0.15384616,0.051282052
20522,0.052044611,0.10037175,0.052044611
20523,0.22764228,0.40650406,0.25203252
20524,0.21568628,0.21568628,0.21568628
20525,0.55479455,0.73581213,0.58023483
20526,0.2351733,0.4944801,0.26469833
20527,0.65052354,0.73167539,0.65314138
20528,0.20348836,0.47674417,0.20348836
20529,0.6902439,0.8585366,0.69512194
20530,0.52823919,0.63289034,0.52823919
20531,0.51417005,0.54251009,0.53846157
20532,0.077202544,0.12170754,0.077202544
20533,0.3255814,0.33139536,0.3255814
20534,0.33130082,0.38922763,0.33231708
20535,0.75815219,0.8369565,0.76086956
20536,0.20588236,0.35294119,0.22058824
20537,0.19147225,0.21802092,0.20514883
20539,0.10852713,0.20930232,0.13565892
20540,0.19221412,0.23357664,0.23114355
20541,0.60606062,0.65656567,0.60606062
20542,0.14130434,0.18478261,0.16304348
20543,0.60229886,0.62758619,0.60747129
20544,0.56,0.69,0.56
20545,0.47806355,0.5990923,0.51134646
20546,0.19753087,0.33862433,0.2345679
20547,0.25999999,0.36000001,0.28999999
20548,0.27737227,0.32481751,0.27737227
20549,0.46043167,0.57122302,0.46546763
20550,0.17665616,0.2933754,0.26182964
20551,0.65636146,0.93697977,0.74554104
20552,0.44047618,0.47619048,0.44047618
20553,0.11942675,0.17197452,0.12898089
20554,0.38939929,0.45017669,0.395053
20555,0.27196652,0.33891213,0.28033474
20557,0.46826759,0.55060035,0.47169811
20558,0.42424244,0.45959595,0.42424244
20559,0.32452238,0.49542004,0.33368227
20560,0.032218091,0.033457249,0.032218091
20561,0.28254288,0.33602422,0.28859738
20562,0.2039801,0.23383084,0.21393035
20563,0.025454545,0.050909091,0.029090909
20564,0.40753424,0.48972604,0.4178082
20565,0.45128205,0.59384614,0.51128203
20566,0.32404181,0.41231126,0.32404181
20567,0.29873773,0.44319776,0.32819074
20568,0.56291389,0.98013246,0.56953645
20569,0.14285715,0.21978022,0.1456044
20570,0.35827187,0.46101159,0.38303477
21001,0.55122244,0.77507454,0.60620153
21002,0.41836736,0.54638219,0.44341373
21003,0.14996217,0.29311648,0.16698185
21004,0.4479883,0.72582299,0.4781273
21005,0.75708503,1.048583,0.75708503
21006,0.13942307,0.18055555,0.14102565
21007,0.25932506,0.3374778,0.26642984
21008,0.16431536,0.1900415,0.17012449
21009,0.22499999,0.22499999,0.22499999
21010,0.55415702,0.61570054,0.55727065
21011,0.38116592,0.48878923,0.38116592
21012,0.61430794,0.64230174,0.62519443
21013,0.31839904,0.33632019,0.31839904
21014,0.12888889,0.22222222,0.1437037
21015,0.48691958,0.5675258,0.4957042
21016,1.1018867,1.5710692,1.1886792
21017,0.36260289,0.4305501,0.37083498
21018,0.56999999,0.6925,0.58499998
21019,0.50127041,0.62604356,0.54355717
21020,0.25400642,0.34695512,0.25400642
21021,0.22988506,0.24712643,0.23563218
21022,0.17938496,0.22266515,0.17938496
21023,0.10932106,0.27330264,0.11795167
21024,0.35185185,0.41666666,0.35185185
21025,0.32649419,0.4130241,0.32649419
21026,0.36553031,0.40435606,0.36931819
21027,0.49308756,0.69354838,0.5391705
21028,1.3310024,1.5454545,1.3473194
21029,0.19652174,0.26260871,0.20869565
21030,0.044943821,0.056179777,0.044943821
21031,0.5633803,0.72769952,0.5633803
21032,0.63846153,0.93846154,0.63846153
21033,0.11711711,0.16216215,0.11711711
21034,0.27983871,0.39451614,0.34887096
21035,0.31421745,0.40023896,0.32497013
21036,0.64151871,0.89497042,0.6474359
21037,0.50775194,0.58914727,0.51162791
21038,0.6480068,0.69041562,0.64885497
21039,0.33848798,0.46477664,0.35567009
